BIB_ID,MFHD_ID,ITEM_ID,BibSuppress,MfhdSuppress,BIB_FORMAT,LANGUAGE,TITLE,AUTHOR,TITLE_BRIEF,EDITION,ISBN,NETWORK_NUMBER,PUBLISHER_DATE,PUBLISHER,BEGIN_PUB_DATE,MfhdLocation,displayCallNo,normCallNo,ITEM_ENUM,CHRON,COPY_NUMBER,PIECES,ITEM_BARCODE,ItemPermLocCode,ItemPermLocName,ItemPermTypeName,ItemTempLocCode,ItemTempLocName,ItemTempTypeName,CREATE_DATE,UPDATE_DATE,PO_ID,MaxOfCHARGE_DATE
576187,615535,690905,Y,N,am,eng,Avalanche Handbook,,Avalanche Handbook,,,,,,2000,aastx,A1.76:489,A    176          : 489,,,0,1,"=""""",aastx,Book Collection,BOOK 16/8/4 WK,,,,3/27/2003,,,3/27/2003
551554,590064,666542,N,N,am,eng,How to think about the great ideas : from the great books of western civilization / Mortimer J. Adler ; edited by Max Weismann.,"Adler, Mortimer Jerome, 1902-2001.",How to think about the great ideas : from the great books of western civilization /,,0812694120 (pbk. : alk. paper),(OCoLC)ocm43334095,c2000.,"Open Court,",2000,aastx,AC1 .A67 2000,AC    1            A 67   2000,,,1,1,"=""31811012472745""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,4/16/2008
158493,172312,193160,N,N,am,eng,Denis Diderot's The encyclopedia : selections / edited and translated by Stephen J. Gendzier.,,Denis Diderot's The encyclopedia : selections /,[1st ed.],,(OCoLC)ocm00869672,1967.,"Harper & Row,",1967,aastx,AC20 .D45,AC   20            D 45,,,1,1,"=""31811010758491""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,10/17/2008
633086,682584,755657,N,N,am,eng,"Dissemination / Jacques Derrida ; translated, with an introduction and additional notes, by Barbara Johnson.","Derrida, Jacques.",Dissemination /,,0226143279,(OCoLC)ocm07552845,1981.,"University of Chicago Press,",1981,aastx,AC25 .D45513 1981,AC   25            D 45513   1981,,,1,1,"=""31811012717537""",aastx,Book Collection,BOOK 16/8/4 WK,,,,10/5/2006,5/8/2007,,9/29/2010
526044,563636,637161,N,N,am,eng,Prisms. Translated from the German by Samuel and Shierry Weber.,"Adorno, Theodor W., 1903-1969.",Prisms.,,,(OCoLC)ocm00655288,[c1967],N. Spearman,1967,aastx,AC35 .A313,AC   35            A 313,,,1,1,"=""31811010758673""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,10/23/2009
75567,81889,91850,N,N,am,eng,World as I see it / Albert Einstein ; translated by Alan Harris.,"Einstein, Albert, 1879-1955.",World as I see it /,[Abridged ed.],080650711X,(OCoLC)ocm05722717,1979?,"Wisdom Library ; distributed to the trade by Citadel Press,",1979,aastx,AC35 .E5291979,AC   35            E 5291979,,,1,1,"=""31811010243536""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,5/20/2011
309111,336944,376018,N,N,am,eng,Reminiscences and reflections. Edited from the literary remains and with a foreword by Rudolf M. Heilbrunn. [Translated from the German by Ruth S. Magurn],"Friedla¿¿nder, Max J., 1867-1958.",Reminiscences and reflections.,,0821211099,(OCoLC)ocm00001511,[1969],New York Graphic Society,1969,aastx,AC35 .F7213,AC   35            F 7213,,,1,1,"=""31811010758715""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
29770,32706,36641,N,N,am,eng,"Done in a day : 100 years of great writing from the Chicago daily news / edited by Dick Griffin, Rob Warden.",,Done in a day : 100 years of great writing from the Chicago daily news /,1st ed.,0804007551,(OCoLC)ocm02985138,c1977.,"Swallow Press,",1977,aastx,AC5 .D631977,AC    5            D 631977,,,1,1,"=""31811010000084""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
318055,346222,386577,N,N,am,eng,"Cambridge mind: ninety years of the Cambridge Review, 1879-1969; edited by Eric Homberger, William Janeway and Simon Schama.","Homberger, Eric.","Cambridge mind: ninety years of the Cambridge Review, 1879-1969;",,0224619144,(OCoLC)ocm00121474,1970.,"Cape,",1970,aastx,AC5 .H64,AC    5            H 64,,,1,1,"=""31811010000498""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
358261,387763,431314,N,N,am,eng,Cultural discord in the modern world : geographical themes / edited by L. J. Evenden and F. F. Cunningham.,"International Geographical Congress (22nd : 1972 : Montre¿¿al, Que¿¿bec)",Cultural discord in the modern world : geographical themes /,,091947831X,(OCoLC)ocm01275461,[1974],"Tantalus Research,",1974,aastx,AC5 .I71972,AC    5            I 71972,,,1,1,"=""31811010000555""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,1/16/2007
471509,503562,565433,N,N,am,eng,Impolite interviews.,"Krassner, Paul.",Impolite interviews.,[1st ed.],,(OCoLC)ocm04480743,[1961],L. Stuart,1961,aastx,AC5 .K7,AC    5            K 7,,,1,1,"=""31811010000522""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,3/6/2003
241207,264396,297274,N,N,am,eng,Good talk 2 : an anthology from BBC radio / edited by Derwent May.,,Good talk 2 : an anthology from BBC radio /,,0800835778,(OCoLC)ocm00079781,"1970, c1969.","Taplinger,",1969,aastx,AC5 .M4621970,AC    5            M 4621970,,,1,1,"=""31811010000456""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
229713,251892,283741,N,N,am,eng,Background and foreground; an anthology of articles from the New York times magazine. Edited with an introd. and notes by Lester Markel.,,Background and foreground; an anthology of articles from the New York times magazine.,,,(OCoLC)ocm00301123,[1960],Channel Press,1960,aastx,AC5 .N48,AC    5            N 48,,,1,1,"=""31811010001595""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
61655,66999,73975,N,N,am,eng,"Old farmer's almanac sampler, edited by Robb Sagendorph.","(Old) farmer's almanack (Dublin, N. H.)","Old farmer's almanac sampler,",,,(OCoLC)ocm00386063,[1957],Washburn,1957,aastx,AC5 .O5,AC    5            O 5,,,1,1,"=""31811010001538""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
312117,340061,379681,N,N,am,eng,"Reporter reader, edited by Max Ascoli.",,"Reporter reader,",,836914287,(OCoLC)ocm00057771,"[1969, c1956]",Books for Libraries Press,1969,aastx,AC5 .R461969,AC    5            R 461969,,,1,1,"=""31811010001272""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
374415,405277,451475,N,N,am,eng,Contemporary reader; essays for today and tomorrow. Edited by Harry W. Rudman and Irving Rosenthal.,"Rudman, Harry William, 1908-",Contemporary reader; essays for today and tomorrow.,,,(OCoLC)ocm01311968,[1961],Ronald Press,1961,aastx,AC5 .R85,AC    5            R 85,,,1,1,"=""31811010001314""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
181620,198678,223399,N,N,am,eng,"Yale review anthology, edited with an introduction by Wilbur Cross and Helen MacAfee.",,"Yale review anthology,",,,(OCoLC)ocm00365259,1942.,"Yale University Press; H. Milford, Oxford University Press,",1942,aastx,AC5 .Y3,AC    5            Y 3,,,1,1,"=""31811010000126""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
160610,174719,195885,N,N,am,spa,Razo¿¿n del mundo / Francisco Ayala.,"Ayala, Francisco, 1906-",Razo¿¿n del mundo /,1a ed.,,(OCoLC)ocm01482800,1962.,"Universidad Veracruzana,",1962,aastx,AC75 .A812,AC   75            A 812,,,1,1,"=""31811010758731""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
82865,89704,100823,N,N,am,eng,Artist and the city / Eugenio Tri¿¿as ; translated by Kenneth Krabbenhoft.,"Tri¿¿as, Eugenio, 1942-",Artist and the city /,,0231052863,(OCoLC)ocm08112931,1982.,"Columbia University Press,",1982,aastx,AC75 .T65131982,AC   75            T 65131982,,,1,1,"=""31811010750217""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
369458,399338,444515,N,N,am,eng,Pizza plot : and a few other slices from life / John I. Ades.,"Ades, John I., 1925-",Pizza plot : and a few other slices from life /,,0931832225 (pbk.),(OCoLC)ocm18780340,1989.,"Fithian Press,",1989,aastx,AC8 .A251989,AC    8            A 251989,,,4,1,"=""31811010000761""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,3/27/2006
134663,145090,161390,N,N,am,eng,"Past, present, and future / Isaac Asimov.","Asimov, Isaac, 1920-1992.","Past, present, and future /",,0879753935,(OCoLC)ocm15108192,c1987.,"Prometheus Books,",1987,aastx,AC8 .A721987,AC    8            A 721987,,,1,1,"=""31811010000704""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,4/21/2009
219851,241157,271772,N,N,am,eng,"History, guilt, and habit / Owen Barfield.","Barfield, Owen, 1898-1997.","History, guilt, and habit /",1st pbk. ed.,0819560642 (pbk.),(OCoLC)ocm07819796,"1981, c1979.","Wesleyan University Press,",1981,aastx,AC8 .B42471981,AC    8            B 42471981,,,1,1,"=""31811010000928""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
480644,512926,575633,N,N,am,eng,"Hi, there!","Clark, Gregory.","Hi, there!",,,(OCoLC)ocm00465534,[1963],Ryerson Press,1963,aastx,AC8 .C55533,AC    8            C 55533,,,1,1,"=""31811010001066""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
363514,393180,437131,N,N,am,eng,"Creation and evolution in primitive cosmogonies, and other pieces, by Sir James George Frazer.","Frazer, James George, Sir, 1854-1941.","Creation and evolution in primitive cosmogonies, and other pieces,",,,(OCoLC)ocm00421377,1935.,"Macmillan and co., limited,",1935,aastx,AC8 .F6955,AC    8            F 6955,,,1,1,"=""31811010001819""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
217079,238127,268312,N,N,am,eng,You can't judge a book by its cover.,"Kitman, Marvin, 1929-",You can't judge a book by its cover.,,,(OCoLC)ocm00067666,[1970],Weybright and Talley,1970,aastx,AC8 .K778,AC    8            K 778,,,1,1,"=""31811010001421""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,10/31/2012
355829,385247,428641,N,N,am,eng,Orphan of the desert.,"Krige, Uys, 1910-",Orphan of the desert.,,,(OCoLC)ocm00459361,1967.,"Malherbe,",1967,aastx,AC8 .K826,AC    8            K 826,,,1,1,"=""31811010001439""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
52776,57175,62925,N,N,am,eng,"And even if you do; essays on man, manners & machines.","Krutch, Joseph Wood, 1893-1970.","And even if you do; essays on man, manners & machines.",,,(OCoLC)ocm00264927,1967.,"Morrow,",1967,aastx,AC8 .K837,AC    8            K 837,,,1,1,"=""31811010001447""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
373981,404745,450867,N,N,am,eng,If you don't mind my saying so ... Essays on man and nature. Foreword by John M. Hutchens.,"Krutch, Joseph Wood, 1893-1970.",If you don't mind my saying so ... Essays on man and nature.,,,(OCoLC)ocm00369146,1964.,"W. Sloane Associates,",1964,aastx,AC8 .K84,AC    8            K 84,,,1,1,"=""31811010001405""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
371810,402078,447794,N,N,am,eng,Krutch omnibus; forty years of social and literary criticism.,"Krutch, Joseph Wood, 1893-1970.",Krutch omnibus; forty years of social and literary criticism.,,,(OCoLC)ocm00097061,1970.,"Morrow,",1970,aastx,AC8 .K8441970,AC    8            K 8441970,,,1,1,"=""31811010001397""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
173599,189660,212887,N,N,am,eng,Collected essays.,"Lichtheim, George, 1912-",Collected essays.,,0670227544,(OCoLC)ocm00589013,[1973],Viking Press,1973,aastx,AC8 .L51973,AC    8            L 51973,,,1,1,"=""31811010001330""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
274250,300059,336409,N,N,am,eng,Studies in literature and history.,"Lyall, Alfred Comyn, Sir, 1835-1911",Studies in literature and history.,,,(OCoLC)ocm00369151,[1968],Books for Libraries Press,1968,aastx,AC8 .L931968,AC    8            L 931968,,,1,1,"=""31811010000605""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
156012,169502,189994,N,N,am,eng,On the contrary / Mary McCarthy.,"McCarthy, Mary, 1912-",On the contrary /,,,(OCoLC)ocm00271167,c1961,"Farrar, Straus and Cudahy,",1961,aastx,AC8 .M17151961,AC    8            M 17151961,,,1,1,"=""31811010002270""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
57024,61896,68360,N,N,am,eng,Giving good weight / John McPhee.,"McPhee, John A., 1931-",Giving good weight /,,0374163065 :,(OCoLC)ocm05219401,c1979.,"Farrar-Straus-Giroux,",1979,aastx,AC8 .M26581979,AC    8            M 26581979,,,1,1,"=""31811010002262""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,12/1/2001
111956,120508,134523,N,N,am,eng,Pieces of the frame / John McPhee.,"McPhee, John A.",Pieces of the frame /,,0374232814 :,(OCoLC)ocm01218544,1975.,"Farrar, Straus and Giroux,",1975,aastx,AC8 .M2671975,AC    8            M 2671975,,,1,1,"=""31811010002890""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
263932,289052,324664,N,N,am,eng,Most of Malcolm Muggeridge.,"Muggeridge, Malcolm, 1903-",Most of Malcolm Muggeridge.,,,(OCoLC)ocm01076044,[1966],Simon and Schuster,1966,aastx,AC8 .M75,AC    8            M 75,,,1,1,"=""31811010002866""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
474958,507108,569481,N,N,am,eng,"Theodore Roosevelt on race, riots, Reds, crime. Compiled by Archibald B. Roosevelt.","Roosevelt, Theodore, 1858-1919.","Theodore Roosevelt on race, riots, Reds, crime.",,,(OCoLC)ocm00434130,[1968],Probe,1968,aastx,AC8 .R565,AC    8            R 565,,,1,1,"=""31811010002429""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
251928,276037,310419,N,N,am,eng,Miscellaneous addresses / by Elihu Root ; collected and edited by Robert Bacon and James Brown Scott.,"Root, Elihu, 1845-1937.",Miscellaneous addresses /,,,(OCoLC)ocm00369159,"1966, c1917.","Kennikat Press,",1966,aastx,AC8 .R571966,AC    8            R 571966,,,1,1,"=""31811010002437""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
224228,245970,277195,N,N,am,eng,Pride of prejudices.,"Royster, Vermont.",Pride of prejudices.,[1st ed.],,(OCoLC)ocm00369163,1967.,"Knopf,",1967,aastx,AC8 .R68,AC    8            R 68,,,1,1,"=""31811010002445""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
210448,230880,259884,N,N,am,eng,Sermons and speeches of Gerrit Smith.,"Smith, Gerrit, 1797-1874",Sermons and speeches of Gerrit Smith.,,,(OCoLC)ocm00090386,1969.,"Arno Press,",1969,aastx,AC8 .S6151969,AC    8            S 6151969,,,1,1,"=""31811010002304""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
148948,161468,181297,N,N,am,eng,Styles of radical will.,"Sontag, Susan, 1933-2004.",Styles of radical will.,,,(OCoLC)ocm00005329,[1969],"Farrar, Straus and Giroux",1969,aastx,AC8 .S64841969,AC    8            S 64841969,,,1,1,"=""31811010002379""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,11/1/2011
83062,89925,101051,N,N,am,eng,Pink and brown people and other controversial essays / Thomas Sowell.,"Sowell, Thomas, 1930-",Pink and brown people and other controversial essays /,,0817975322 (pbk.),(OCoLC)ocm07760717,c1981.,"Hoover Institution Press,",1981,aastx,AC8 .S64846,AC    8            S 64846,,,1,1,"=""31811010002338""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
398494,430313,479682,N,N,am,und,"DANIEL WEBSTER: A VINDICATION, WITH OTHER HISTORICAL ESSAYS","Wilkinson, William Cleaver, 1833-1920","DANIEL WEBSTER: A VINDICATION, WITH OTHER HISTORICAL ESSAYS",,,se 00040958,1911.,,1911,aastx,AC8 .W6,AC    8            W 6,,,1,1,"=""31811003176917""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
530872,568814,643049,N,N,am,iri,"Saltair na rann, a collection of early Middle Irish poems; ed. from ms. Rawl. B. 502, in the Bodleian library by Whitley Stokes.",,"Saltair na rann, a collection of early Middle Irish poems;",,,(OCoLC)ocm03785044,1883.,"Clarendon press,",1883,aastx,AC9.A64 THSER.PT.3,AC    9            A 64   THSER PT .3,,,1,1,"=""31811010041302""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
460500,492111,552629,N,N,am,eng,Kister's best encyclopedias : a comparative guide to general and specialized encyclopedias / Kenneth F. Kister.,"Kister, Kenneth F., 1935-",Kister's best encyclopedias : a comparative guide to general and specialized encyclopedias /,2nd ed.,0897747445,(OCoLC)ocm30353313,1994.,"Oryx Press,",1994,aastx,AE1 .K571994,AE    1            K 571994,,,1,1,"=""31811013716512""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,8/16/2010,,
158304,172086,192913,N,N,am,eng,"Circle of knowledge; encyclopaedias past and present, compiled and with an introductory essay by James M. Wells.","Wells, James M.","Circle of knowledge; encyclopaedias past and present,",,,(OCoLC)ocm00374031,1968.,"Newberry Library,",1968,aastx,AE1 .W43,AE    1            W 43,,,1,1,"=""31811010750316""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
300936,328303,366708,N,N,am,eng,"Mediaeval lore, from Bartholomew Anglicus, by Robert Steele, with a preface by William Morris.","Bartholomaeus, Anglicus, 13th cent.","Mediaeval lore,",,,(OCoLC)ocm03616605,1924.,"Chatto & Windus,",1924,aastx,AE2 .B31924,AE    2            B 31924,,,1,1,"=""31811010750274""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
202537,222194,250084,N,N,am,eng,Didascalicon; a medieval guide to the arts. Translated from the Latin with an introd. and notes by Jerome Taylor.,"Hugh, of Saint-Victor, 1096?-1141.",Didascalicon; a medieval guide to the arts.,,,(OCoLC)ocm00367564,1961.,"Columbia University Press,",1961,aastx,AE2 .H831961,AE    2            H 831961,,,1,1,"=""31811010750233""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,1/23/2007
452932,539165,606508,N,N,am,und,"ENCYCLOPEDIE, OU, DICTIONNAIRE RAISONNE DES SCIENCES, DES ARTS ET DES METIERS, 1751-1772.","ENCYCLOPEDIE; OU, DICTIONNAIRE RAISONNE DES SCIENCES.","ENCYCLOPEDIE, OU, DICTIONNAIRE RAISONNE DES SCIENCES, DES ARTS ET DES METIERS, 1751-1772.",,,se 00041056,1963.,,1963,aastx,AE25 .E531963,AE   25            E 531963,,,1,1,"=""31811010335407""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,12/12/2008
452934,539167,606544,N,N,am,und,ENCYCLOPEDIC,,ENCYCLOPEDIC,,,se 00041059,1965.,,1965,aastx,AE25 .E55,AE   25            E 55,,,1,1,"=""31811010335449""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
304007,331532,370181,N,N,am,eng,Essays on the Encyclope¿¿die of Diderot and D'Alembert.,"Lough, John.",Essays on the Encyclope¿¿die of Diderot and D'Alembert.,,,(OCoLC)ocm00384421,1968.,"Oxford U.P.,",1968,aastx,AE25 .E5651968,AE   25            E 5651968,,,1,1,"=""31811010335480""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
173629,189696,212923,N,N,am,eng,"Preliminary discourse to the Encyclopedia of Diderot. Translated by Richard N. Schwab, with the collaboration of Walter E. Rex. With an introd. and notes by Richard N. Schwab.","Alembert, Jean Le Rond d', 1717-1783.",Preliminary discourse to the Encyclopedia of Diderot.,,,(OCoLC)ocm00846460,[c1963],Bobbs-Merrill,1963,aastx,AE25 .E5721963,AE   25            E 5721963,,,1,1,"=""31811010335522""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,10/17/2006
256061,280542,315111,N,N,as,fre,Quid? / Dominique Frem¿¿y. --,,Quid? /,,,(OCoLC)ocm02822208,1963-,"R. Laffont,",1963,aastx,AE25 .F75,AE   25            F 75,1993,,1,1,"=""31811010335332""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
309126,336959,376033,N,N,am,eng,"'Encyclope¿¿die' in eighteenth century England, and other studies.","Lough, John.","'Encyclope¿¿die' in eighteenth century England, and other studies.",,0853620784,(OCoLC)ocm00129124,1970.,"Oriel P.,",1970,aastx,AE25.E6 L66,AE   25            E 6   L 66,,,1,1,"=""31811010335258""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
100225,108019,120735,N,N,am,eng,'Encyclope¿¿die' and the clerks: the Zaharoff lecture for 1970.,"Shackleton, Robert.",'Encyclope¿¿die' and the clerks: the Zaharoff lecture for 1970.,,0199522359,(OCoLC)ocm00133327,1970.,"Clarendon P.,",1970,aastx,AE25.E6 S5,AE   25            E 6   S 5,,,1,1,"=""31811010335290""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
516418,553715,624940,N,N,am,ger,Herders konversations-lexikon. --Erga¿¿nzungs-band.,,Herders konversations-lexikon. --Erga¿¿nzungs-band.,,,(OCoLC)ocm29104568,1910.,"Herder,",1910,aastx,AE27.H5 SUPPL.NO.1,AE   27            H 5   SUPPL NO .1,,,1,1,"=""31811003177121""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
309136,336969,376045,N,N,am,eng,"Lady's encyclopedia; or, A concise analysis of the belles lettres, the fine arts and the sciences.","Seally, John, 1747?-1795.","Lady's encyclopedia; or, A concise analysis of the belles lettres, the fine arts and the sciences.",,,(OCoLC)ocm00340583,1972.,"Garland Pub.,",1972,aastx,AE4 .S41788A,AE    4            S 41788 A,v.3,,1,1,"=""31811010750282""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,7/12/2012,,
68351,74118,81968,N,N,am,eng,"Encyclop¿¿dia britannica; the new volumes, constituting, in combination with the twenty-nine volumes of the eleventh edition, the twelfth edition of that work, and also supplying a new, distinctive, and independent library of reference dealing with events",,"Encyclop¿¿dia britannica; the new volumes, constituting, in combination with the twenty-nine volumes of the eleventh edition, the twelfth edition of t",,,(OCoLC)ocm00266609,1922.,"The Encyclop¿¿dia Britannica, Company ltd.; The Encyclop¿¿dia Britannica, inc.,",1922,aastx,AE5 .E36 1910a Suppl.,AE    5            E 36   1910 A   SUPPL,,,1,1,"=""31811011852681""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,8/16/2010,,
392305,423957,472946,N,N,am,und,GENERAL AND ANLYTICAL INDEX TO THE AMERICAN CYCLOPAEDIA,"CONANT, D. D.",GENERAL AND ANLYTICAL INDEX TO THE AMERICAN CYCLOPAEDIA,,,se 04020526,1882.,,1882,aastx,AE5.A68 INDEX,AE    5            A 68   INDEX,,,1,1,"=""31811010332909""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
523025,560462,633310,N,N,am,eng,"General index to Appleton's annual cyclopaedia, embracing vols. I to XV inclusive and the years 1861 to 1875.",,"General index to Appleton's annual cyclopaedia, embracing vols. I to XV inclusive and the years 1861 to 1875.",,,(OCoLC)ocm25192052,1876.,"D. Appleton and Co.,",1876,aastx,AE5.A7 INDEX1861-75,AE    5            A 7   INDEX 1861 75,,,1,1,"=""31811010987207""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
150438,163191,183146,N,N,am,eng,Great EB; the story of the Encyclopaedia Britannica.,"Kogan, Herman.",Great EB; the story of the Encyclopaedia Britannica.,,,(OCoLC)ocm01252257,[1958],University of Chicago Press,1958,aastx,AE5.E44 K6,AE    5            E 44   K 6,,,1,1,"=""31811010334558""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
255451,279850,314388,N,N,am,eng,"Misinforming a nation, by Willard Huntington Wright.","Van Dine, S. S.","Misinforming a nation,",,,(OCoLC)ocm02292168,1917.,"B. W. Huebsch,",1917,aastx,AE5.E44 W8,AE    5            E 44   W 8,,,1,1,"=""31811010334541""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
361628,391231,434988,N,N,am,pol,"Podre¿¿czna encyklopedia powszechna. Redaktor, Stanis¿¿aw Lam.",,Podre¿¿czna encyklopedia powszechna.,,,(OCoLC)ocm00192413,[1954],Ksie¿¿garnia Polska,1954,aastx,AE53 .P6,AE   53            P 6,,,1,1,"=""31811003177378""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
10552,12204,14195,N,N,am,eng,Outline of man's knowledge of the modern world.,"Bryson, Lyman, 1888-1959.",Outline of man's knowledge of the modern world.,,,(OCoLC)ocm00553010,[1960],McGraw-Hill,1960,aastx,AG105 .B82,AG  105            B 82,,,1,1,"=""31811010327016""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
120257,129369,144099,N,N,am,eng,Some things worth knowing; a generalist's guide to useful knowledge.,"Chase, Stuart, 1888-1985.",Some things worth knowing; a generalist's guide to useful knowledge.,[1st ed.],,(OCoLC)ocm00369248,[1958],Harper,1958,aastx,AG105 .C461958,AG  105            C 461958,,,1,1,"=""31811010327008""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
333420,362050,403568,N,N,am,eng,"Gaskell's compendium of forms : educational, social, legal and commercial, embracing a complete self-teaching course in penmanship and bookkeeping, and aid to English composition; together with the laws and by-laws of social etiquette, and business law an","Gaskell, George A., 1844-","Gaskell's compendium of forms : educational, social, legal and commercial, embracing a complete self-teaching course in penmanship and bookkeeping, an",,,(OCoLC)ocm05278697,1882.,"R. S. Peale & Co.,",1882,aastx,AG105 .G251882,AG  105            G 251882,,,1,1,"=""31811010326992""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,10/9/2009
188546,206463,232115,N,N,am,eng,"Roads to knowledge, New and enl. ed. Edited by William Allan Neilson.","Neilson, William Allan, 1869-1946.","Roads to knowledge,",,,(OCoLC)ocm01347086,[c1937],"W.W. Norton & company, inc.",1937,aastx,AG105 .N351937A,AG  105            N 351937 A,,,1,1,"=""31811010326406""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
273512,299298,335619,N,N,am,eng,"College of life; or, Practical self-educator, a manual of self-improvement for the colored race, forming an educational emancipator and a guide to success, giving examples and achievements of successful men and women of the race as an incentive and inspir","Northrop, Henry Davenport, 1836-1909.","College of life; or, Practical self-educator, a manual of self-improvement for the colored race, forming an educational emancipator and a guide to suc",,,(OCoLC)ocm00014858,1969.,"Mnemosyne Pub. Inc.,",1969,aastx,AG105 .N8481969,AG  105            N 8481969,,,1,1,"=""31811010326364""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
370027,399928,445146,N,N,am,eng,Panati's extraordinary endings of practically everything and everybody / Charles Panati.,"Panati, Charles, 1943-",Panati's extraordinary endings of practically everything and everybody /,1st ed.,0060159200,(OCoLC)ocm19388877,c1989.,"Harper & Row,",1989,aastx,AG105 .P118 1989,AG  105            P 118   1989,,,1,1,"=""31811011316885""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,,,
